"seg.id","cov1","dt"
8,-0.4689826737158,30
9,-0.4689826737158,NA
9,-0.4689826737158,NA
9,-0.4689826737158,NA
9,-0.4689826737158,NA
9,-0.25575220072642,NA
9,-0.25575220072642,NA
9,-0.25575220072642,NA
9,-0.25575220072642,NA
9,-0.25575220072642,NA
9,-0.25575220072642,NA
9,-0.25575220072642,30
10,-0.25575220072642,NA
10,-0.25575220072642,NA
10,-0.25575220072642,NA
10,-0.25575220072642,NA
10,-0.25575220072642,NA
10,-0.25575220072642,NA
10,-0.25575220072642,NA
10,-0.25575220072642,NA
10,-0.25575220072642,NA
10,-0.25575220072642,NA
10,-0.25575220072642,30
11,-0.25575220072642,NA
11,-0.25575220072642,NA
11,-0.25575220072642,NA
11,-0.25575220072642,NA
11,-0.25575220072642,NA
11,-0.25575220072642,NA
11,-0.25575220072642,NA
11,-0.25575220072642,NA
11,-0.25575220072642,NA
11,-0.25575220072642,NA
11,-0.25575220072642,30
12,-0.25575220072642,NA
12,-0.25575220072642,NA
12,-0.25575220072642,NA
12,-0.25575220072642,NA
12,-0.25575220072642,NA
12,-0.25575220072642,NA
12,-0.25575220072642,NA
12,-0.25575220072642,NA
12,-0.25575220072642,NA
12,-0.25575220072642,NA
12,-0.25575220072642,NA
12,-0.25575220072642,NA
12,-0.25575220072642,NA
12,-0.25575220072642,30
13,-0.25575220072642,NA
13,-0.25575220072642,NA
13,-0.25575220072642,NA
13,-0.25575220072642,NA
13,-0.25575220072642,NA
13,-0.25575220072642,NA
13,-0.25575220072642,NA
13,-0.25575220072642,NA
13,-0.25575220072642,NA
13,-0.25575220072642,NA
13,-0.25575220072642,NA
13,-0.25575220072642,NA
13,-0.25575220072642,30
14,-0.25575220072642,NA
14,-0.25575220072642,NA
14,-0.25575220072642,NA
14,-0.25575220072642,NA
14,-0.25575220072642,NA
14,-0.25575220072642,NA
14,-0.25575220072642,NA
14,-0.25575220072642,NA
14,-0.25575220072642,NA
14,-0.25575220072642,NA
14,-0.25575220072642,30
15,-0.25575220072642,NA
15,-0.25575220072642,NA
15,-0.25575220072642,NA
15,-0.25575220072642,NA
15,-0.25575220072642,NA
15,-0.25575220072642,NA
15,-0.25575220072642,NA
15,-0.25575220072642,NA
15,-0.25575220072642,NA
15,-0.25575220072642,30
16,-0.25575220072642,NA
16,-0.25575220072642,NA
16,-0.25575220072642,NA
16,-0.25575220072642,NA
16,-0.25575220072642,NA
16,-0.25575220072642,NA
16,-0.25575220072642,NA
16,-0.25575220072642,NA
16,-0.25575220072642,30
17,-0.25575220072642,NA
17,-0.25575220072642,NA
17,-0.25575220072642,NA
17,-0.25575220072642,NA
17,-0.25575220072642,NA
17,-0.25575220072642,NA
17,-0.25575220072642,NA
17,-0.25575220072642,NA
17,-0.25575220072642,NA
17,-0.25575220072642,30
18,-0.25575220072642,NA
18,-0.25575220072642,NA
18,-0.25575220072642,NA
18,-0.25575220072642,NA
18,0.145706726703793,NA
18,0.145706726703793,NA
18,0.145706726703793,NA
18,0.145706726703793,NA
18,0.145706726703793,NA
18,0.145706726703793,NA
18,0.145706726703793,30
19,0.145706726703793,NA
19,0.145706726703793,NA
19,0.145706726703793,NA
19,0.145706726703793,NA
19,0.145706726703793,NA
19,0.145706726703793,NA
19,0.145706726703793,NA
19,0.145706726703793,NA
19,0.145706726703793,NA
19,0.145706726703793,NA
19,0.145706726703793,NA
19,0.145706726703793,NA
19,0.145706726703793,30
20,0.145706726703793,NA
20,0.145706726703793,NA
20,0.145706726703793,NA
20,0.145706726703793,NA
20,0.145706726703793,NA
20,0.145706726703793,NA
20,0.145706726703793,NA
20,0.145706726703793,NA
20,0.145706726703793,NA
20,0.145706726703793,NA
20,0.145706726703793,NA
20,0.145706726703793,30
21,0.145706726703793,NA
21,0.145706726703793,NA
21,0.145706726703793,NA
21,0.145706726703793,NA
21,0.145706726703793,NA
21,0.145706726703793,NA
21,0.145706726703793,NA
21,0.145706726703793,NA
21,0.145706726703793,NA
21,0.145706726703793,NA
21,0.145706726703793,NA
21,0.145706726703793,30
22,0.145706726703793,NA
22,0.145706726703793,NA
22,0.145706726703793,NA
22,0.145706726703793,NA
22,0.145706726703793,NA
22,0.145706726703793,NA
22,0.145706726703793,NA
22,0.145706726703793,NA
22,0.145706726703793,NA
22,0.145706726703793,NA
22,0.145706726703793,30
23,0.145706726703793,NA
23,0.145706726703793,NA
23,0.145706726703793,NA
23,0.145706726703793,NA
23,0.145706726703793,NA
23,0.145706726703793,NA
23,0.145706726703793,NA
23,0.145706726703793,NA
23,0.145706726703793,NA
23,0.145706726703793,NA
23,0.145706726703793,30
24,0.145706726703793,NA
24,0.145706726703793,NA
24,0.145706726703793,NA
24,0.145706726703793,NA
24,0.145706726703793,NA
24,0.145706726703793,NA
24,0.145706726703793,NA
24,0.145706726703793,NA
24,0.145706726703793,30
25,0.145706726703793,NA
25,0.145706726703793,NA
25,0.145706726703793,NA
25,0.145706726703793,NA
25,0.145706726703793,NA
25,0.145706726703793,NA
25,0.145706726703793,NA
25,0.145706726703793,NA
25,0.145706726703793,NA
25,0.145706726703793,NA
25,0.145706726703793,NA
25,0.145706726703793,NA
25,0.145706726703793,30
26,0.145706726703793,NA
26,0.145706726703793,NA
26,0.145706726703793,NA
26,0.145706726703793,NA
26,0.145706726703793,NA
26,0.145706726703793,NA
26,0.145706726703793,NA
26,0.145706726703793,NA
26,0.145706726703793,NA
26,0.145706726703793,30
27,0.145706726703793,NA
27,0.145706726703793,NA
27,0.816415579989552,NA
27,0.816415579989552,NA
27,0.816415579989552,NA
27,0.816415579989552,NA
27,0.816415579989552,NA
27,0.816415579989552,NA
27,0.816415579989552,30
28,0.816415579989552,NA
28,0.816415579989552,NA
28,0.816415579989552,NA
28,0.816415579989552,NA
28,0.816415579989552,NA
28,0.816415579989552,NA
28,0.816415579989552,NA
28,0.816415579989552,NA
28,0.816415579989552,30
29,0.816415579989552,NA
29,0.816415579989552,NA
29,0.816415579989552,NA
29,0.816415579989552,NA
29,0.816415579989552,NA
29,0.816415579989552,NA
29,0.816415579989552,NA
29,0.816415579989552,NA
29,0.816415579989552,NA
29,0.816415579989552,NA
29,0.816415579989552,NA
29,0.816415579989552,NA
29,0.816415579989552,30
30,0.816415579989552,NA
30,0.816415579989552,NA
30,0.816415579989552,NA
30,0.816415579989552,NA
30,0.816415579989552,NA
30,0.816415579989552,NA
30,0.816415579989552,NA
30,0.816415579989552,NA
30,0.816415579989552,NA
30,0.816415579989552,30
31,0.816415579989552,NA
31,0.816415579989552,NA
31,0.816415579989552,NA
31,0.816415579989552,NA
31,0.816415579989552,NA
31,0.816415579989552,NA
31,0.816415579989552,NA
31,0.816415579989552,NA
31,0.816415579989552,30
32,0.816415579989552,NA
32,0.816415579989552,NA
32,0.816415579989552,NA
32,0.816415579989552,NA
32,0.816415579989552,NA
32,0.816415579989552,NA
32,0.816415579989552,NA
32,0.816415579989552,NA
32,0.816415579989552,NA
32,0.816415579989552,30
33,0.816415579989552,NA
33,0.816415579989552,NA
33,0.816415579989552,NA
33,0.816415579989552,NA
33,0.816415579989552,NA
33,0.816415579989552,NA
33,0.816415579989552,NA
33,0.816415579989552,NA
33,0.816415579989552,30
34,0.816415579989552,NA
34,0.816415579989552,NA
34,0.816415579989552,NA
34,0.816415579989552,NA
34,0.816415579989552,NA
34,0.816415579989552,NA
34,0.816415579989552,NA
34,0.816415579989552,NA
34,0.816415579989552,NA
34,0.816415579989552,NA
34,0.816415579989552,NA
34,0.816415579989552,30
35,0.816415579989552,NA
35,0.816415579989552,NA
35,0.816415579989552,NA
35,0.816415579989552,NA
35,0.816415579989552,NA
35,0.816415579989552,NA
35,0.816415579989552,NA
35,0.816415579989552,NA
35,0.816415579989552,NA
35,0.816415579989552,30
36,0.816415579989552,NA
36,0.816415579989552,NA
36,0.816415579989552,NA
36,0.816415579989552,NA
36,0.816415579989552,NA
36,0.816415579989552,30
37,0.816415579989552,NA
37,0.816415579989552,NA
37,0.816415579989552,NA
37,0.816415579989552,NA
37,0.816415579989552,NA
37,-0.596636137925088,NA
37,-0.596636137925088,NA
37,-0.596636137925088,NA
37,-0.596636137925088,NA
37,-0.596636137925088,NA
37,-0.596636137925088,NA
37,-0.596636137925088,NA
37,-0.596636137925088,NA
37,-0.596636137925088,NA
37,-0.596636137925088,NA
37,-0.596636137925088,30
38,-0.596636137925088,NA
38,-0.596636137925088,NA
38,-0.596636137925088,NA
38,-0.596636137925088,NA
38,-0.596636137925088,NA
38,-0.596636137925088,NA
38,-0.596636137925088,NA
38,-0.596636137925088,NA
38,-0.596636137925088,NA
38,-0.596636137925088,NA
38,-0.596636137925088,NA
38,-0.596636137925088,NA
38,-0.596636137925088,NA
38,-0.596636137925088,30
39,-0.596636137925088,NA
39,-0.596636137925088,NA
39,-0.596636137925088,NA
39,-0.596636137925088,NA
39,-0.596636137925088,NA
39,-0.596636137925088,NA
39,-0.596636137925088,NA
39,-0.596636137925088,NA
39,-0.596636137925088,NA
39,-0.596636137925088,NA
39,-0.596636137925088,30
40,-0.596636137925088,NA
40,-0.596636137925088,NA
40,-0.596636137925088,NA
40,-0.596636137925088,NA
40,-0.596636137925088,NA
40,-0.596636137925088,NA
40,-0.596636137925088,NA
40,-0.596636137925088,NA
40,-0.596636137925088,NA
40,-0.596636137925088,NA
40,-0.596636137925088,NA
40,-0.596636137925088,NA
40,-0.596636137925088,NA
40,-0.596636137925088,NA
40,-0.596636137925088,30
41,-0.596636137925088,NA
41,-0.596636137925088,NA
41,-0.596636137925088,NA
41,-0.596636137925088,NA
41,-0.596636137925088,NA
41,-0.596636137925088,NA
41,-0.596636137925088,NA
41,-0.596636137925088,30
42,-0.596636137925088,NA
42,-0.596636137925088,NA
42,-0.596636137925088,NA
42,-0.596636137925088,NA
42,-0.596636137925088,NA
42,-0.596636137925088,NA
42,-0.596636137925088,NA
42,-0.596636137925088,NA
42,-0.596636137925088,NA
42,-0.596636137925088,NA
42,-0.596636137925088,NA
42,-0.596636137925088,30
43,-0.596636137925088,NA
43,-0.596636137925088,NA
43,-0.596636137925088,NA
43,-0.596636137925088,NA
43,-0.596636137925088,NA
43,-0.596636137925088,NA
43,-0.596636137925088,NA
43,-0.596636137925088,NA
43,-0.596636137925088,NA
43,-0.596636137925088,NA
43,-0.596636137925088,NA
43,-0.596636137925088,30
44,-0.596636137925088,NA
44,-0.596636137925088,NA
44,-0.596636137925088,NA
44,-0.596636137925088,NA
44,-0.596636137925088,NA
44,-0.596636137925088,NA
44,-0.596636137925088,NA
44,-0.596636137925088,NA
44,-0.596636137925088,NA
44,-0.596636137925088,30
45,-0.596636137925088,NA
45,-0.596636137925088,NA
45,-0.596636137925088,NA
45,-0.596636137925088,NA
45,-0.596636137925088,NA
45,-0.596636137925088,NA
45,-0.596636137925088,NA
45,0.796779369935393,NA
45,0.796779369935393,NA
45,0.796779369935393,NA
45,0.796779369935393,30
46,0.796779369935393,NA
46,0.796779369935393,NA
46,0.796779369935393,NA
46,0.796779369935393,NA
46,0.796779369935393,NA
46,0.796779369935393,NA
46,0.796779369935393,NA
46,0.796779369935393,NA
46,0.796779369935393,NA
46,0.796779369935393,30
47,0.796779369935393,NA
47,0.796779369935393,NA
47,0.796779369935393,NA
47,0.796779369935393,NA
47,0.796779369935393,NA
47,0.796779369935393,NA
47,0.796779369935393,NA
47,0.796779369935393,NA
47,0.796779369935393,NA
47,0.796779369935393,NA
47,0.796779369935393,30
48,0.796779369935393,NA
48,0.796779369935393,NA
48,0.796779369935393,NA
48,0.796779369935393,NA
48,0.796779369935393,NA
48,0.796779369935393,NA
48,0.796779369935393,NA
48,0.796779369935393,NA
48,0.796779369935393,NA
48,0.796779369935393,30
49,0.796779369935393,NA
49,0.796779369935393,NA
49,0.796779369935393,NA
49,0.796779369935393,NA
49,0.796779369935393,NA
49,0.796779369935393,NA
49,0.796779369935393,NA
49,0.796779369935393,NA
49,0.796779369935393,NA
49,0.796779369935393,NA
49,0.796779369935393,NA
49,0.796779369935393,30
50,0.796779369935393,NA
50,0.796779369935393,NA
50,0.796779369935393,NA
50,0.796779369935393,NA
50,0.796779369935393,NA
50,0.796779369935393,NA
50,0.796779369935393,NA
50,0.796779369935393,30
51,0.796779369935393,NA
51,0.796779369935393,NA
51,0.796779369935393,NA
51,0.796779369935393,NA
51,0.796779369935393,NA
51,0.796779369935393,NA
51,0.796779369935393,NA
51,0.796779369935393,NA
51,0.796779369935393,NA
51,0.796779369935393,30
52,0.796779369935393,NA
52,0.796779369935393,NA
52,0.796779369935393,NA
52,0.796779369935393,NA
52,0.796779369935393,NA
52,0.796779369935393,NA
52,0.796779369935393,NA
52,0.796779369935393,NA
52,0.796779369935393,NA
52,0.796779369935393,NA
52,0.796779369935393,NA
52,0.796779369935393,30
53,0.796779369935393,NA
53,0.796779369935393,NA
53,0.796779369935393,NA
53,0.796779369935393,NA
53,0.796779369935393,NA
53,0.796779369935393,NA
53,0.796779369935393,NA
53,0.796779369935393,NA
53,0.796779369935393,NA
53,0.796779369935393,NA
53,0.796779369935393,30
54,0.796779369935393,NA
54,0.796779369935393,NA
54,0.796779369935393,NA
54,0.796779369935393,NA
54,0.796779369935393,NA
54,0.796779369935393,NA
54,0.796779369935393,NA
54,0.796779369935393,NA
54,0.796779369935393,NA
54,0.796779369935393,30
55,0.796779369935393,NA
55,0.796779369935393,NA
55,0.889350537210703,NA
55,0.889350537210703,NA
55,0.889350537210703,NA
55,0.889350537210703,NA
55,0.889350537210703,NA
55,0.889350537210703,NA
55,0.889350537210703,NA
55,0.889350537210703,NA
55,0.889350537210703,30
56,0.889350537210703,NA
56,0.889350537210703,NA
56,0.889350537210703,NA
56,0.889350537210703,NA
56,0.889350537210703,NA
56,0.889350537210703,NA
56,0.889350537210703,NA
56,0.889350537210703,NA
56,0.889350537210703,NA
56,0.889350537210703,30
57,0.889350537210703,NA
57,0.889350537210703,NA
57,0.889350537210703,NA
57,0.889350537210703,NA
57,0.889350537210703,NA
57,0.889350537210703,NA
57,0.889350537210703,NA
57,0.889350537210703,NA
57,0.889350537210703,NA
57,0.889350537210703,NA
57,0.889350537210703,30
58,0.889350537210703,NA
58,0.889350537210703,NA
58,0.889350537210703,NA
58,0.889350537210703,NA
58,0.889350537210703,NA
58,0.889350537210703,NA
58,0.889350537210703,NA
58,0.889350537210703,NA
58,0.889350537210703,NA
58,0.889350537210703,NA
58,0.889350537210703,NA
58,0.889350537210703,NA
58,0.889350537210703,30
59,0.889350537210703,NA
59,0.889350537210703,NA
59,0.889350537210703,NA
59,0.889350537210703,NA
59,0.889350537210703,NA
59,0.889350537210703,NA
59,0.889350537210703,NA
59,0.889350537210703,NA
59,0.889350537210703,30
60,0.889350537210703,NA
60,0.889350537210703,NA
60,0.889350537210703,NA
60,0.889350537210703,NA
60,0.889350537210703,NA
60,0.889350537210703,30
61,0.889350537210703,NA
61,0.889350537210703,NA
61,0.889350537210703,NA
61,0.889350537210703,NA
61,0.889350537210703,NA
61,0.889350537210703,NA
61,0.889350537210703,NA
61,0.889350537210703,NA
61,0.889350537210703,NA
61,0.889350537210703,NA
61,0.889350537210703,NA
61,0.889350537210703,30
62,0.889350537210703,NA
62,0.889350537210703,NA
62,0.889350537210703,NA
62,0.889350537210703,NA
62,0.889350537210703,NA
62,0.889350537210703,NA
62,0.889350537210703,NA
62,0.889350537210703,NA
62,0.889350537210703,NA
62,0.889350537210703,NA
62,0.889350537210703,NA
62,0.889350537210703,NA
62,0.889350537210703,30
63,0.889350537210703,NA
63,0.889350537210703,NA
63,0.889350537210703,NA
63,0.889350537210703,NA
63,0.889350537210703,NA
63,0.889350537210703,NA
63,0.889350537210703,NA
63,0.889350537210703,NA
63,0.889350537210703,NA
63,0.889350537210703,NA
63,0.889350537210703,NA
63,0.889350537210703,30
64,0.889350537210703,NA
64,0.889350537210703,NA
64,0.889350537210703,NA
64,0.889350537210703,NA
64,0.889350537210703,NA
64,0.321595584973693,NA
64,0.321595584973693,NA
64,0.321595584973693,NA
64,0.321595584973693,30
65,0.321595584973693,NA
65,0.321595584973693,NA
65,0.321595584973693,NA
65,0.321595584973693,NA
65,0.321595584973693,NA
65,0.321595584973693,NA
65,0.321595584973693,NA
65,0.321595584973693,NA
65,0.321595584973693,NA
65,0.321595584973693,NA
65,0.321595584973693,NA
65,0.321595584973693,30
66,0.321595584973693,NA
66,0.321595584973693,NA
66,0.321595584973693,NA
66,0.321595584973693,NA
66,0.321595584973693,NA
66,0.321595584973693,NA
66,0.321595584973693,NA
66,0.321595584973693,NA
66,0.321595584973693,30
67,0.321595584973693,NA
67,0.321595584973693,NA
67,0.321595584973693,NA
67,0.321595584973693,NA
67,0.321595584973693,NA
67,0.321595584973693,NA
67,0.321595584973693,NA
67,0.321595584973693,NA
67,0.321595584973693,NA
67,0.321595584973693,NA
67,0.321595584973693,30
68,0.321595584973693,NA
68,0.321595584973693,NA
68,0.321595584973693,NA
68,0.321595584973693,NA
68,0.321595584973693,NA
68,0.321595584973693,NA
68,0.321595584973693,NA
68,0.321595584973693,NA
68,0.321595584973693,NA
68,0.321595584973693,NA
68,0.321595584973693,NA
68,0.321595584973693,NA
68,0.321595584973693,30
69,0.321595584973693,NA
69,0.321595584973693,NA
69,0.321595584973693,NA
69,0.321595584973693,NA
69,0.321595584973693,NA
69,0.321595584973693,NA
69,0.321595584973693,NA
69,0.321595584973693,30
70,0.321595584973693,NA
70,0.321595584973693,NA
70,0.321595584973693,NA
70,0.321595584973693,NA
70,0.321595584973693,NA
70,0.321595584973693,NA
70,0.321595584973693,NA
70,0.321595584973693,30
71,0.321595584973693,NA
71,0.321595584973693,NA
71,0.321595584973693,NA
71,0.321595584973693,NA
71,0.321595584973693,NA
71,0.321595584973693,NA
71,0.321595584973693,NA
71,0.321595584973693,NA
71,0.321595584973693,NA
71,0.321595584973693,NA
71,0.321595584973693,NA
71,0.321595584973693,30
72,0.321595584973693,NA
72,0.321595584973693,NA
72,0.321595584973693,NA
72,0.321595584973693,NA
72,0.321595584973693,NA
72,0.321595584973693,NA
72,0.321595584973693,NA
72,0.321595584973693,NA
72,0.321595584973693,NA
72,0.321595584973693,30
73,0.321595584973693,NA
73,0.321595584973693,NA
73,0.321595584973693,NA
73,0.321595584973693,NA
73,0.321595584973693,NA
73,0.321595584973693,NA
73,0.321595584973693,NA
73,0.321595584973693,NA
73,0.321595584973693,NA
73,0.321595584973693,NA
73,0.321595584973693,30
74,0.321595584973693,NA
74,0.321595584973693,NA
74,0.258228087797761,NA
74,0.258228087797761,NA
74,0.258228087797761,NA
74,0.258228087797761,NA
74,0.258228087797761,NA
74,0.258228087797761,NA
74,0.258228087797761,NA
74,0.258228087797761,NA
74,0.258228087797761,NA
74,0.258228087797761,30
75,0.258228087797761,NA
75,0.258228087797761,NA
75,0.258228087797761,NA
75,0.258228087797761,NA
75,0.258228087797761,NA
75,0.258228087797761,NA
75,0.258228087797761,NA
75,0.258228087797761,NA
75,0.258228087797761,NA
75,0.258228087797761,NA
75,0.258228087797761,NA
75,0.258228087797761,NA
75,0.258228087797761,30
76,0.258228087797761,NA
76,0.258228087797761,NA
76,0.258228087797761,NA
76,0.258228087797761,NA
76,0.258228087797761,NA
76,0.258228087797761,NA
76,0.258228087797761,NA
76,0.258228087797761,NA
76,0.258228087797761,NA
76,0.258228087797761,NA
76,0.258228087797761,NA
76,0.258228087797761,NA
76,0.258228087797761,NA
76,0.258228087797761,30
77,0.258228087797761,NA
77,0.258228087797761,NA
77,0.258228087797761,NA
77,0.258228087797761,NA
77,0.258228087797761,NA
77,0.258228087797761,NA
77,0.258228087797761,NA
77,0.258228087797761,NA
77,0.258228087797761,NA
77,0.258228087797761,NA
77,0.258228087797761,NA
77,0.258228087797761,30
78,0.258228087797761,NA
78,0.258228087797761,NA
78,0.258228087797761,NA
78,0.258228087797761,NA
78,0.258228087797761,NA
78,0.258228087797761,NA
78,0.258228087797761,NA
78,0.258228087797761,NA
78,0.258228087797761,NA
78,0.258228087797761,30
79,0.258228087797761,NA
79,0.258228087797761,NA
79,0.258228087797761,NA
79,0.258228087797761,NA
79,0.258228087797761,NA
79,0.258228087797761,NA
79,0.258228087797761,NA
79,0.258228087797761,30
80,0.258228087797761,NA
80,0.258228087797761,NA
80,0.258228087797761,NA
80,0.258228087797761,NA
80,0.258228087797761,NA
80,0.258228087797761,30
81,0.258228087797761,NA
81,0.258228087797761,NA
81,0.258228087797761,NA
81,0.258228087797761,NA
81,0.258228087797761,NA
81,0.258228087797761,NA
81,0.258228087797761,NA
81,0.258228087797761,30
82,0.258228087797761,NA
82,0.258228087797761,NA
82,0.258228087797761,NA
82,0.258228087797761,NA
82,0.258228087797761,NA
82,0.258228087797761,NA
82,0.258228087797761,NA
82,0.258228087797761,30
83,0.258228087797761,NA
83,0.258228087797761,NA
83,0.258228087797761,NA
83,0.258228087797761,NA
83,0.258228087797761,NA
83,0.258228087797761,NA
83,0.258228087797761,NA
83,0.258228087797761,30
84,0.258228087797761,NA
84,0.258228087797761,NA
84,0.258228087797761,NA
84,-0.876427459064871,NA
84,-0.876427459064871,NA
84,-0.876427459064871,NA
84,-0.876427459064871,NA
84,-0.876427459064871,NA
84,-0.876427459064871,NA
84,-0.876427459064871,NA
84,-0.876427459064871,30
85,-0.876427459064871,NA
85,-0.876427459064871,NA
85,-0.876427459064871,NA
85,-0.876427459064871,NA
85,-0.876427459064871,NA
85,-0.876427459064871,NA
85,-0.876427459064871,NA
85,-0.876427459064871,NA
85,-0.876427459064871,NA
85,-0.876427459064871,NA
85,-0.876427459064871,NA
85,-0.876427459064871,NA
85,-0.876427459064871,30
86,-0.876427459064871,NA
86,-0.876427459064871,NA
86,-0.876427459064871,NA
86,-0.876427459064871,NA
86,-0.876427459064871,NA
86,-0.876427459064871,NA
86,-0.876427459064871,NA
86,-0.876427459064871,NA
86,-0.876427459064871,NA
86,-0.876427459064871,NA
86,-0.876427459064871,NA
86,-0.876427459064871,NA
86,-0.876427459064871,NA
86,-0.876427459064871,30
87,-0.876427459064871,NA
87,-0.876427459064871,NA
87,-0.876427459064871,NA
87,-0.876427459064871,NA
87,-0.876427459064871,NA
87,-0.876427459064871,NA
87,-0.876427459064871,NA
87,-0.876427459064871,NA
87,-0.876427459064871,NA
87,-0.876427459064871,NA
87,-0.876427459064871,30
88,-0.876427459064871,NA
88,-0.876427459064871,NA
88,-0.876427459064871,NA
88,-0.876427459064871,NA
88,-0.876427459064871,NA
88,-0.876427459064871,NA
88,-0.876427459064871,NA
88,-0.876427459064871,NA
88,-0.876427459064871,NA
88,-0.876427459064871,NA
88,-0.876427459064871,NA
88,-0.876427459064871,NA
88,-0.876427459064871,30
89,-0.876427459064871,NA
89,-0.876427459064871,NA
89,-0.876427459064871,NA
89,-0.876427459064871,NA
89,-0.876427459064871,NA
89,-0.876427459064871,NA
89,-0.876427459064871,NA
89,-0.876427459064871,NA
89,-0.876427459064871,NA
89,-0.876427459064871,30
90,-0.876427459064871,NA
90,-0.876427459064871,NA
90,-0.876427459064871,NA
90,-0.876427459064871,NA
90,-0.876427459064871,NA
90,-0.876427459064871,NA
90,-0.876427459064871,NA
90,-0.876427459064871,NA
90,-0.876427459064871,NA
90,-0.876427459064871,NA
90,-0.876427459064871,30
91,-0.876427459064871,NA
91,-0.876427459064871,NA
91,-0.876427459064871,NA
91,-0.876427459064871,NA
91,-0.876427459064871,NA
91,-0.876427459064871,NA
91,-0.876427459064871,NA
91,-0.876427459064871,NA
91,-0.876427459064871,NA
91,-0.876427459064871,30
92,-0.876427459064871,NA
92,-0.876427459064871,NA
92,-0.876427459064871,NA
92,-0.876427459064871,NA
92,-0.876427459064871,NA
92,-0.876427459064871,NA
92,-0.876427459064871,NA
92,-0.876427459064871,NA
92,-0.876427459064871,NA
92,-0.876427459064871,NA
92,-0.588050850201398,NA
92,-0.588050850201398,30
93,-0.588050850201398,NA
93,-0.588050850201398,NA
93,-0.588050850201398,NA
93,-0.588050850201398,NA
93,-0.588050850201398,NA
93,-0.588050850201398,NA
93,-0.588050850201398,NA
93,-0.588050850201398,NA
93,-0.588050850201398,NA
93,-0.588050850201398,NA
93,-0.588050850201398,30
94,-0.588050850201398,NA
94,-0.588050850201398,NA
94,-0.588050850201398,NA
94,-0.588050850201398,NA
94,-0.588050850201398,NA
94,-0.588050850201398,NA
94,-0.588050850201398,NA
94,-0.588050850201398,30
95,-0.588050850201398,NA
95,-0.588050850201398,NA
95,-0.588050850201398,NA
95,-0.588050850201398,NA
95,-0.588050850201398,NA
95,-0.588050850201398,NA
95,-0.588050850201398,NA
95,-0.588050850201398,NA
95,-0.588050850201398,NA
95,-0.588050850201398,NA
95,-0.588050850201398,NA
95,-0.588050850201398,NA
95,-0.588050850201398,NA
95,-0.588050850201398,30
96,-0.588050850201398,NA
96,-0.588050850201398,NA
96,-0.588050850201398,NA
96,-0.588050850201398,NA
96,-0.588050850201398,NA
96,-0.588050850201398,NA
96,-0.588050850201398,NA
96,-0.588050850201398,NA
96,-0.588050850201398,NA
96,-0.588050850201398,NA
96,-0.588050850201398,NA
96,-0.588050850201398,NA
